text,stress_level,stress_score,age,gender,text_length,word_count,stress_level_encoded
work is balanced and i have time for hobbies.,Low,22.507823822619464,30,F,45,9,0
i feel somewhat anxious about upcoming deadlines. seeking help.,Moderate,38.88366813756733,59,M,63,9,1
everything is falling apart and i can't handle it anymore. i don't know what to do.,Critical,75.24776738727884,51,F,83,16,3
work is balanced and i have time for hobbies. i don't know what to do.,Low,14.496962276263057,24,F,70,15,0
i feel good and relaxed today.,Low,26.59507579925708,69,F,30,6,0
life has been pretty manageable lately.,Low,16.039827692265714,64,F,39,6,0
i'm enjoying my daily routine. how can i improve this?,Low,0.548252091705187,41,Other,54,10,0
i feel good and relaxed today.,Low,28.541905859373184,41,Other,30,6,0
i'm sleeping well and feeling energized. how can i improve this?,Low,16.666487096568595,52,F,64,11,0
i'm tired from work pressure. seeking help.,Moderate,49.54992516417786,68,M,43,7,1
i feel very anxious and unable to sleep because of work pressure. i don't know what to do.,High,73.83507198455237,34,F,90,18,2
i feel somewhat anxious about upcoming deadlines. need advice.,Moderate,46.88629728304765,36,M,62,9,1
i'm enjoying my daily routine.,Low,22.82657933014529,69,M,30,5,0
i can't cope with the pressure anymore.,High,54.29691280339811,44,M,39,7,2
the stress is unbearable and i need immediate help. i don't know what to do.,Critical,86.00177687666246,33,M,76,15,3
i feel completely helpless and don't know what to do. need advice.,Critical,75.35953089960383,40,Other,66,12,3
work is balanced and i have time for hobbies. i don't know what to do.,Low,15.11125161252212,63,M,70,15,0
i'm tired from work pressure. need advice.,Moderate,38.90905859468576,19,F,42,7,1
i feel good and relaxed today.,Low,15.100353918184622,37,M,30,6,0
life has been pretty manageable lately. need advice.,Low,12.04492831694629,35,F,52,8,0
i feel a bit overwhelmed with responsibilities. seeking help.,Moderate,49.01637319832863,24,Other,61,9,1
i have severe anxiety and depression that won't go away. how can i improve this?,Critical,93.36771425662565,62,Other,80,15,3
i feel somewhat anxious about upcoming deadlines. i don't know what to do.,Moderate,44.11912473160015,50,Other,74,13,1
my mind keeps racing and i feel trapped. i don't know what to do.,High,69.38086347247639,52,Other,65,14,2
i can't cope with the pressure anymore.,High,53.65052548242407,58,Other,39,7,2
i'm constantly worried and can't focus on anything. i don't know what to do.,High,65.63583625416484,60,Other,76,14,2
i'm having constant panic attacks and can't function. i don't know what to do.,Critical,82.84257811892891,24,F,78,14,3
i feel exhausted and depressed all the time. how can i improve this?,High,63.79840902651166,34,M,68,13,2
work is balanced and i have time for hobbies. need advice.,Low,19.732961498178,29,M,58,11,0
i'm having panic attacks and anxiety episodes.,High,70.59994129699946,63,Other,46,7,2
i have severe anxiety and depression that won't go away. i don't know what to do.,Critical,84.45561288108362,24,M,81,16,3
i feel a bit overwhelmed with responsibilities. i don't know what to do.,Moderate,38.24732974549362,50,Other,72,13,1
life has been pretty manageable lately. seeking help.,Low,10.811821201623337,55,M,53,8,0
i'm sleeping well and feeling energized.,Low,8.939317064875313,41,M,40,6,0
i can't sleep at all and feel like i'm falling apart.,Critical,81.13876564861228,21,M,53,11,3
everything is going well at work. i don't know what to do.,Low,28.97496959154998,28,M,58,12,0
everything feels hopeless and i'm struggling daily. i don't know what to do.,High,57.05919797606641,62,M,76,13,2
i feel calm and peaceful. i don't know what to do.,Low,27.494674533465428,34,M,50,11,0
i'm having constant panic attacks and can't function. i don't know what to do.,Critical,83.47058706057018,37,Other,78,14,3
i can't sleep at all and feel like i'm falling apart. need advice.,Critical,82.85109517296081,32,M,66,13,3
i have severe anxiety and depression that won't go away.,Critical,97.98020077634312,43,F,56,10,3
i feel somewhat anxious about upcoming deadlines. seeking help.,Moderate,38.897048656550815,20,F,63,9,1
i feel completely helpless and don't know what to do.,Critical,89.22388708204628,29,M,53,10,3
i'm having trouble sleeping occasionally. i don't know what to do.,Moderate,38.6738866264076,52,M,66,11,1
i'm having panic attacks and anxiety episodes. seeking help.,High,68.54068218629722,18,M,60,9,2
i'm sleeping well and feeling energized. i don't know what to do.,Low,20.212686893522694,25,M,65,12,0
i'm tired from work pressure.,Moderate,42.69488282208059,31,Other,29,5,1
i'm sleeping well and feeling energized. i don't know what to do.,Low,8.757335204934218,62,Other,65,12,0
i feel calm and peaceful. need advice.,Low,21.45375059450664,19,F,38,7,0
i can't sleep at all and feel like i'm falling apart. how can i improve this?,Critical,97.44888040462548,50,M,77,16,3
i'm having panic attacks and anxiety episodes. i don't know what to do.,High,61.168161717566015,38,F,71,13,2
work is balanced and i have time for hobbies.,Low,7.270610854102869,65,F,45,9,0
i'm enjoying my daily routine. how can i improve this?,Low,28.16143906122105,57,F,54,10,0
everything is falling apart and i can't handle it anymore. i don't know what to do.,Critical,89.33908200066774,61,M,83,16,3
i can't cope with the pressure anymore. i don't know what to do.,High,72.43493295803965,29,Other,64,13,2
i can't cope with the pressure anymore. need advice.,High,59.840888006936055,23,Other,52,9,2
i'm having constant panic attacks and can't function. need advice.,Critical,94.41996093021577,22,Other,66,10,3
i'm having trouble sleeping occasionally. seeking help.,Moderate,33.309995493273114,54,M,55,7,1
i can't cope with the pressure anymore. i don't know what to do.,High,57.16184344361459,38,M,64,13,2
everything is falling apart and i can't handle it anymore. seeking help.,Critical,96.44837284993322,52,Other,72,12,3
everything is falling apart and i can't handle it anymore. how can i improve this?,Critical,92.40481125752724,63,F,82,15,3
everything is going well at work. need advice.,Low,3.041395274095906,48,Other,46,8,0
i feel a bit overwhelmed with responsibilities. seeking help.,Moderate,42.01166393974272,51,F,61,9,1
i feel very anxious and unable to sleep because of work pressure. seeking help.,High,74.24547161584462,36,F,79,14,2
everything is going well at work. seeking help.,Low,17.751509066772012,68,Other,47,8,0
everything feels hopeless and i'm struggling daily. i don't know what to do.,High,56.2204756754983,25,F,76,13,2
sometimes i feel stressed but it's manageable. seeking help.,Moderate,44.56024515592395,37,M,60,9,1
sometimes i feel stressed but it's manageable. i don't know what to do.,Moderate,43.16614879012124,38,F,71,13,1
i'm constantly worried and can't focus on anything. how can i improve this?,High,51.742985645843234,41,Other,75,13,2
i feel very anxious and unable to sleep because of work pressure. seeking help.,High,68.11740635654562,61,F,79,14,2
i feel a bit overwhelmed with responsibilities.,Moderate,30.818678887486907,68,F,47,7,1
i'm enjoying my daily routine. seeking help.,Low,2.56209090488165,23,M,44,7,0
i feel a bit overwhelmed with responsibilities. need advice.,Moderate,39.66996170213608,35,M,60,9,1
i feel worried about several things. need advice.,Moderate,34.7963990441318,27,F,49,8,1
i have severe anxiety and depression that won't go away. i don't know what to do.,Critical,76.5486629644747,42,Other,81,16,3
i can't sleep at all and feel like i'm falling apart. seeking help.,Critical,76.31859880405544,48,Other,67,13,3
sometimes i feel stressed but it's manageable.,Moderate,35.01780633068209,54,F,46,7,1
the stress is overwhelming and affecting my health. i don't know what to do.,High,64.44032701592835,63,F,76,14,2
sometimes i feel stressed but it's manageable. seeking help.,Moderate,47.69615894061302,27,Other,60,9,1
i feel completely helpless and don't know what to do. i don't know what to do.,Critical,96.71392570623652,53,M,78,16,3
my mind keeps racing and i feel trapped. i don't know what to do.,High,62.93023569233824,36,F,65,14,2
i'm having trouble sleeping occasionally. need advice.,Moderate,34.02927842107066,33,M,54,7,1
everything is going well at work. i don't know what to do.,Low,1.6867288455291674,65,M,58,12,0
i'm sleeping well and feeling energized. seeking help.,Low,7.492325376880657,20,F,54,8,0
i'm constantly worried and can't focus on anything. how can i improve this?,High,62.8685548439195,19,Other,75,13,2
i'm constantly worried and can't focus on anything. how can i improve this?,High,59.42465418217104,19,Other,75,13,2
i'm constantly worried and can't focus on anything. how can i improve this?,High,71.27379748517001,33,Other,75,13,2
i feel exhausted and depressed all the time. seeking help.,High,70.05095675707172,30,M,58,10,2
i feel calm and peaceful. seeking help.,Low,18.70515933742012,63,F,39,7,0
the stress is unbearable and i need immediate help. how can i improve this?,Critical,91.90995922275016,38,F,75,14,3
i'm having trouble sleeping occasionally. seeking help.,Moderate,43.91589933881491,54,Other,55,7,1
sometimes i feel stressed but it's manageable. need advice.,Moderate,32.95916668218812,56,M,59,9,1
i'm sleeping well and feeling energized. how can i improve this?,Low,23.071833994791728,57,Other,64,11,0
i feel good and relaxed today. i don't know what to do.,Low,0.2633163584378839,54,M,55,12,0
i feel calm and peaceful. how can i improve this?,Low,12.090939338482098,45,Other,49,10,0
i'm sleeping well and feeling energized. i don't know what to do.,Low,5.607942883243408,62,F,65,12,0
work has been a bit overwhelming lately. seeking help.,Moderate,38.57288558417064,50,Other,54,9,1
my mind keeps racing and i feel trapped. need advice.,High,73.09162093874131,27,Other,53,10,2
everything is falling apart and i can't handle it anymore. seeking help.,Critical,82.75767789479244,36,F,72,12,3
i feel worried about several things. i don't know what to do.,Moderate,49.09107684835,33,M,61,12,1
work has been a bit overwhelming lately. need advice.,Moderate,46.03680336905612,26,M,53,9,1
i feel completely helpless and don't know what to do.,Critical,98.692154426607,51,M,53,10,3
i can't cope with the pressure anymore. seeking help.,High,65.20528441916116,67,Other,53,9,2
i feel worried about several things. i don't know what to do.,Moderate,34.60773278771779,59,M,61,12,1
everything is going well at work. need advice.,Low,3.547151774164216,44,Other,46,8,0
i'm having panic attacks and anxiety episodes.,High,53.79357282382631,55,Other,46,7,2
i feel somewhat anxious about upcoming deadlines. how can i improve this?,Moderate,35.646276684214406,24,Other,73,12,1
work is balanced and i have time for hobbies. need advice.,Low,23.92183073723336,60,F,58,11,0
i can't sleep at all and feel like i'm falling apart.,Critical,92.93154689664392,64,M,53,11,3
the stress is unbearable and i need immediate help. how can i improve this?,Critical,98.47192437855682,47,Other,75,14,3
i'm having panic attacks and anxiety episodes. i don't know what to do.,High,71.5910263104289,66,Other,71,13,2
i feel calm and peaceful. i don't know what to do.,Low,26.332482145878743,40,F,50,11,0
everything feels hopeless and i'm struggling daily. seeking help.,High,70.56757304293016,38,Other,65,9,2
i can't cope with the pressure anymore. seeking help.,High,71.44644458793722,35,F,53,9,2
i feel calm and peaceful. need advice.,Low,21.461430515359652,62,Other,38,7,0
life has been pretty manageable lately. i don't know what to do.,Low,9.981884295311373,19,M,64,12,0
everything is going well at work. seeking help.,Low,9.876918460241836,27,F,47,8,0
i feel exhausted and depressed all the time. seeking help.,High,67.64038261960732,25,M,58,10,2
everything feels hopeless and i'm struggling daily. seeking help.,High,65.89776914274346,66,M,65,9,2
everything is going well at work. how can i improve this?,Low,4.0330028210865,57,F,57,11,0
i'm having trouble sleeping occasionally.,Moderate,45.670030051758175,30,F,41,5,1
i'm having panic attacks and anxiety episodes.,High,60.82099802642931,53,F,46,7,2
i feel a bit overwhelmed with responsibilities.,Moderate,47.74849070740721,24,F,47,7,1
i feel worried about several things. how can i improve this?,Moderate,48.53815124291728,37,F,60,11,1
i feel worried about several things. seeking help.,Moderate,35.25441887122606,35,Other,50,8,1
sometimes i feel stressed but it's manageable.,Moderate,46.47291189506181,18,M,46,7,1
life has been pretty manageable lately. need advice.,Low,11.768011245706411,42,Other,52,8,0
